_id,collectionId,name,description,category,author,language,status,tags,categories,content_tags,level_complexity,publisher,title,synopsis,type_of_learner,reading_level,paragraphCount,imagePath,createdAt,updatedAt
65dc86850a2774b19956f6c1,b1e07dd8-8402-4658-a9da-4e4dbc8c3c42,L2,L2,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-23T19:22:14.47Z,2024-02-23T19:22:14.47Z
65ddd8464221712a8b12aa60,0aea5641-3b26-427f-bddb-f2e31cc55e0a,english_l1andl2,english_l1andl2,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-26T20:50:35.451Z,2024-02-26T20:50:35.451Z
65e0766b96d65c7027755cdc,438e4afe-32ea-4136-9219-f92c1e80f38c,L2_new,L2_new,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-27T18:42:04.913Z,2024-02-27T18:42:04.913Z
65e07e5696d65c7027755d7a,8f9ad9cf-cc0a-47ee-86be-18a7544ed459,L2_new_2,L2_new_2,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-27T18:42:04.913Z,2024-02-27T18:42:04.913Z
65e0856975372f3143606dc2,6a519951-8635-4d89-821a-d3eb60f6e1ec,L2_new_3,L2_new_3,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-29T12:55:30.796Z,2024-02-29T12:55:30.796Z
65e08fac75372f3143607336,d1b98da8-fa22-4675-a997-68495a35fc78,L3_new,L3_new,Word,Ekstep,en,live,,,,,,,,,,,,2024-02-29T12:55:30.796Z,2024-02-29T12:55:30.796Z
65e557e675372f3143609120,6f31a92e-ea28-497a-9ac4-ae73d58a3526,venkat,புத்தகம் வாங்கினாள்,sentence,scert,ta,live,,,,,,,,,,,,2024-02-29T12:55:30.796Z,2024-02-29T12:55:30.796Z
65e8517075372f314360a565,919aba0b-7443-4d6c-a1dc-e7b42a803496,अक्षर-1,अक्षर-1,Char,Ekstep,hi,live,ASER|set1|m1,,,,,,,,,,,2024-02-29T12:55:30.796Z,2024-02-29T12:55:30.796Z
65e8519575372f314360a56a,d95a1672-70d3-437f-92da-9013a4e5e593,अक्षर-2,अक्षर-2,Char,Ekstep,hi,live,ASER|set1|m1,,,,,,,,,,,2024-02-29T12:55:30.796Z,2024-02-29T12:55:30.796Z
65e851c675372f314360a574,dfe36bd6-91d5-436e-b283-0dc3704f19f5,अक्षर-3,अक्षर-3,Char,Ekstep,hi,live,ASER|set1|m1,,,,,,,,,,,2024-02-29T12:55:30.796Z,2024-02-29T12:55:30.796Z
65e851eb75372f314360a57f,e0021945-8948-4467-a256-13b5bfbbe6af,अक्षर-4,अक्षर-4,Char,Ekstep,hi,live,ASER|set1|m1,,,,,,,,,,,2024-02-29T12:55:30.796Z,2024-02-29T12:55:30.796Z
65e8522a75372f314360a58e,ee548dec-f599-47a4-8767-bddadb20ed70,कहानी -1,कहानी -1,Sentence,Ekstep,hi,live,ASER|set5|m5,,,,,,,,,,,2024-02-29T12:55:30.796Z,2024-02-29T12:55:30.796Z
65e8524675372f314360a590,a1cd9d37-2fe1-429f-8830-dde473b9e87f,कहानी -2,कहानी -2,Sentence,Ekstep,hi,live,ASER|set5|m5,,,,,,,,,,,2024-02-29T12:55:30.796Z,2024-02-29T12:55:30.796Z
65e8527275372f314360a595,1da05e37-8ddc-4a5e-b059-abaa3ef45198,कहानी -3,कहानी -3,Sentence,Ekstep,hi,live,ASER|set5|m5,,,,,,,,,,,2024-02-29T12:55:30.796Z,2024-02-29T12:55:30.796Z
65e8529075372f314360a597,62fca34f-12da-4017-83f5-ae88bf99c48d,कहानी -4,कहानी -4,Sentence,Ekstep,hi,live,ASER|set5|m5,,,,,,,,,,,2024-02-29T12:55:30.796Z,2024-02-29T12:55:30.796Z
65e852da75372f314360a5af,6f64d4a2-b6e5-4a2b-91e5-f6be9f2d4d8b,शब्द-1,शब्द-1,Word,Ekstep,hi,live,ASER|set2|m2,,,,,,,,,,,2024-02-29T12:55:30.796Z,2024-02-29T12:55:30.796Z
65e8530075372f314360a5bd,00644696-a8b6-48fc-b73f-25a0da567a14,शब्द-2,शब्द-2,Word,Ekstep,hi,live,ASER|set2|m2,,,,,,,,,,,2024-02-29T12:55:30.796Z,2024-02-29T12:55:30.796Z
65e8532175372f314360a5c5,2a1a6894-d953-4a26-a294-a7f66469b209,शब्द-3,शब्द-3,Word,Ekstep,hi,live,ASER|set2|m2,,,,,,,,,,,2024-02-29T12:55:30.796Z,2024-02-29T12:55:30.796Z
65e8535175372f314360a5c7,e0bdd73c-dd8b-4c2b-92cf-be753fd32c46,शब्द-4,शब्द-4,Word,Ekstep,hi,live,ASER|set2|m2,,,,,,,,,,,2024-02-29T12:55:30.796Z,2024-02-29T12:55:30.796Z
65e86638dee499a6209e6ee9,0d00c89d-5c73-4de1-9153-c300c972ad64,(अनुच्छेद-एक)-1,(अनुच्छेद-एक)-1,Sentence,Ekstep,hi,live,ASER|set3|m0,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e8666edee499a6209e6ef6,f10b7f82-8a1a-4448-b319-6eea17acff26,(अनुच्छेद-एक)-2,(अनुच्छेद-एक)-2,Sentence,Ekstep,hi,live,ASER|set3|m0,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e86767dee499a6209e6f25,9e77a188-6785-4e56-b2d0-bfac97bcc6a2,(अनुच्छेद-एक)-3,(अनुच्छेद-एक)-3,Sentence,Ekstep,hi,live,ASER|set3|m0,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e8679edee499a6209e6f2d,7765ff21-e07a-4a68-9b42-18751f504ef0,(अनुच्छेद-एक)-4,(अनुच्छेद-एक)-4,Sentence,Ekstep,hi,live,ASER|set3|m0,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e86832dee499a6209e6f34,ab289254-45b1-40ed-9b84-3e414577120f,(अनुच्छेद- दो)-1,(अनुच्छेद- दो)-1,Sentence,Ekstep,hi,live,ASER|set4|m3,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e86869dee499a6209e6f38,98a53df5-c4e3-4045-870d-1154f1e5023a,(अनुच्छेद- दो)-2,(अनुच्छेद- दो)-2,Sentence,Ekstep,hi,live,ASER|set4|m3,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e86889dee499a6209e6f3a,8c438757-e35b-4beb-ae5f-015a9ed3f7f6,(अनुच्छेद- दो)-3,(अनुच्छेद- दो)-3,Sentence,Ekstep,hi,live,ASER|set4|m3,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e868cddee499a6209e6f40,a8492aad-b904-406a-bae1-e3f6ebda48ca,(अनुच्छेद- दो)-4,(अनुच्छेद- दो)-4,Sentence,Ekstep,hi,live,ASER|set4|m3,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e873b4dee499a6209e70f2,30c5800e-4a02-4259-8328-abf57e4255ca,(reading test sample - 2)Letter,(reading test sample - 2)Letter,Char,Ekstep,en,live,ASER|set1|m1,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e873efdee499a6209e70f4,b2eb8d4a-5d2b-441a-8269-0151e089c253,(reading test sample - 3)Letter,(reading test sample - 3)Letter,Char,Ekstep,en,live,ASER|set1|m1,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e8742ddee499a6209e70f6,b12b79ec-f7cb-44b4-99c9-5ea747d4f99a,(reading test sample - 4)Letter,(reading test sample - 4)Letter,Char,Ekstep,en,live,ASER|set1|m1,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e87493dee499a6209e70f8,fba7282d-aba3-4e95-8916-40b79f9e3f50,(reading test sample - 2)Para,(reading test sample - 2)Para,Sentence,Ekstep,en,live,ASER|set3|m0,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e874b8dee499a6209e70fa,3c62cb34-9565-4b81-8e96-da86d90b6072,(reading test sample - 3)Para,(reading test sample - 3)Para,Sentence,Ekstep,en,live,ASER|set3|m0,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e874d6dee499a6209e70fc,c637ac92-2ecf-4015-82e9-c4002479ae32,(reading test sample - 4)Para,(reading test sample - 4)Para,Sentence,Ekstep,en,live,ASER|set3|m0,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e8754fdee499a6209e70fe,f24d6660-c759-44f9-a4ae-5b46b62098b2,(reading test sample - 2)Para2,(reading test sample - 2)Para2,Sentence,Ekstep,en,live,ASER|set4|m3,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e87577dee499a6209e7100,f6b5638d-4398-4cf4-833c-42a4695a6425,(reading test sample - 3)Para2,(reading test sample - 3)Para2,Sentence,Ekstep,en,live,ASER|set4|m3,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e875badee499a6209e7104,87c2866e-6249-4fe1-9b1b-8b22ddd05ea7,(reading test sample - 4)Para2,(reading test sample - 4)Para2,Sentence,Ekstep,en,live,ASER|set4|m3,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e87618dee499a6209e7106,e276d47b-b262-4af1-b424-ead68b2b83bf,(reading test sample - 2)Story,(reading test sample - 2)Story,Sentence,Ekstep,en,live,ASER|set5|m4,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e8763ddee499a6209e710d,b9ab3b2f-5c21-4c61-b9c8-90898b5278dd,(reading test sample - 3)Story,(reading test sample - 3)Story,Sentence,Ekstep,en,live,ASER|set5|m4,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e87665dee499a6209e7114,809039e5-119d-42ae-925f-b2546b1e3d7b,(reading test sample - 4)Story,(reading test sample - 4)Story,Sentence,Ekstep,en,live,ASER|set5|m4,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e876aadee499a6209e7116,d6d95b4a-9d74-48ff-8f75-a606d5672764,(reading test sample - 2)Word,(reading test sample - 2)Word,Word,Ekstep,en,live,ASER|set2|m2,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e876cadee499a6209e7118,f99ff325-05c0-4cff-b825-b2cbb9638300,(reading test sample - 3)Word,(reading test sample - 3)Word,Word,Ekstep,en,live,ASER|set2|m2,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e876eedee499a6209e711a,775c974a-4bda-4cfc-bc47-2aff56e39c46,(reading test sample - 4)Word,(reading test sample - 4)Word,Word,Ekstep,en,live,ASER|set2|m2,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e87f59dee499a6209e729e,086482ed-9748-4c74-93b1-fe24dd6c98c7,(ಓದುವ ಪರೀಕ್ಷೆ ನಮೂನೆ - 2) ಅಕ್ಷರ,(ಓದುವ ಪರೀಕ್ಷೆ ನಮೂನೆ - 2) ಅಕ್ಷರ,Char,Ekstep,kn,live,ASER|set1|m1,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e87f9cdee499a6209e72a0,272a648e-f2a3-41a4-a3dd-6ebf4b5ec40d,(ಓದುವ ಪರೀಕ್ಷೆ ನಮೂನೆ - 3) ಅಕ್ಷರ,(ಓದುವ ಪರೀಕ್ಷೆ ನಮೂನೆ - 3) ಅಕ್ಷರ,Char,Ekstep,kn,live,ASER|set1|m1,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e87fe5dee499a6209e72a2,61b65b9b-94b8-4212-94e5-33ce8e80435a,(ಓದುವ ಪರೀಕ್ಷೆ ನಮೂನೆ - 4) ಅಕ್ಷರ,(ಓದುವ ಪರೀಕ್ಷೆ ನಮೂನೆ - 4) ಅಕ್ಷರ,Char,Ekstep,kn,live,ASER|set1|m1,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e8805cdee499a6209e72a4,390c8719-fc52-42f3-b49d-41547a0639d7,(ಓದುವ ಪರೀಕ್ಷೆ ನಮೂನೆ - 2) ಕಥೆ,(ಓದುವ ಪರೀಕ್ಷೆ ನಮೂನೆ - 2) ಕಥೆ,Sentence,Ekstep,kn,live,ASER|set5|m4,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e88080dee499a6209e72a6,aee5f3f4-213c-4596-8074-0addab60122a,(ಓದುವ ಪರೀಕ್ಷೆ ನಮೂನೆ - 3) ಕಥೆ,(ಓದುವ ಪರೀಕ್ಷೆ ನಮೂನೆ - 3) ಕಥೆ,Sentence,Ekstep,kn,live,ASER|set5|m4,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e8809fdee499a6209e72a8,e28d2463-adca-46e6-8159-04c99d6158d3,(ಓದುವ ಪರೀಕ್ಷೆ ನಮೂನೆ - 4) ಕಥೆ,(ಓದುವ ಪರೀಕ್ಷೆ ನಮೂನೆ - 4) ಕಥೆ,Sentence,Ekstep,kn,live,ASER|set5|m4,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e880f5dee499a6209e72aa,4a8bddeb-cddd-4b64-9845-662a0d287c34,(ಓದುವ ಪರೀಕ್ಷೆ ನಮೂನೆ - 2) ಪದ,(ಓದುವ ಪರೀಕ್ಷೆ ನಮೂನೆ - 2) ಪದ,Word,Ekstep,kn,live,ASER|set2|m2,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e8813ddee499a6209e72ac,f9b877d2-4994-4eab-998c-aacaf0076b5a,(ಓದುವ ಪರೀಕ್ಷೆ ನಮೂನೆ - 3) ಪದ,(ಓದುವ ಪರೀಕ್ಷೆ ನಮೂನೆ - 3) ಪದ,Word,Ekstep,kn,live,ASER|set2|m2,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e8817cdee499a6209e72ae,6a89f990-8727-49da-b128-b7ea1839d025,(ಓದುವ ಪರೀಕ್ಷೆ ನಮೂನೆ - 4) ಪದ,(ಓದುವ ಪರೀಕ್ಷೆ ನಮೂನೆ - 4) ಪದ,Word,Ekstep,kn,live,ASER|set2|m2,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e88206dee499a6209e72b0,976a7631-3887-4d18-9576-7ca8205b82e8,(ಓದುವ ಪರೀಕ್ಷೆ ನಮೂನೆ - 2) ಪ್ಯಾರ,(ಓದುವ ಪರೀಕ್ಷೆ ನಮೂನೆ - 2) ಪ್ಯಾರ,Sentence,Ekstep,kn,live,ASER|set3|m0,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e88286dee499a6209e72b2,9374ae97-80e4-419b-8e96-784734317e82,(ಓದುವ ಪರೀಕ್ಷೆ ನಮೂನೆ - 3) ಪ್ಯಾರ,(ಓದುವ ಪರೀಕ್ಷೆ ನಮೂನೆ - 3) ಪ್ಯಾರ,Sentence,Ekstep,kn,live,ASER|set3|m0,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e882bbdee499a6209e72b4,e6f3537d-7a34-4b08-9824-0ddbc4c49be3,(ಓದುವ ಪರೀಕ್ಷೆ ನಮೂನೆ - 4) ಪ್ಯಾರ,(ಓದುವ ಪರೀಕ್ಷೆ ನಮೂನೆ - 4) ಪ್ಯಾರ,Sentence,Ekstep,kn,live,ASER|set3|m0,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e8830edee499a6209e72b6,5828539f-4b1f-4502-b648-b2843d61f35d,(ಓದುವ ಪರೀಕ್ಷೆ ನಮೂನೆ - 2) ಪ್ಯಾರ2,(ಓದುವ ಪರೀಕ್ಷೆ ನಮೂನೆ - 2) ಪ್ಯಾರ2,Sentence,Ekstep,kn,live,ASER|set4|m3,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e88353dee499a6209e72b8,37a406a5-d82e-447d-9762-17c76f5005ef,(ಓದುವ ಪರೀಕ್ಷೆ ನಮೂನೆ - 3) ಪ್ಯಾರ2,(ಓದುವ ಪರೀಕ್ಷೆ ನಮೂನೆ - 3) ಪ್ಯಾರ2,Sentence,Ekstep,kn,live,ASER|set4|m3,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e88369dee499a6209e72ba,69b5512e-7b9f-43a6-9e6c-b25fb83b8661,(ಓದುವ ಪರೀಕ್ಷೆ ನಮೂನೆ - 4) ಪ್ಯಾರ2,(ಓದುವ ಪರೀಕ್ಷೆ ನಮೂನೆ - 4) ಪ್ಯಾರ2,Sentence,Ekstep,kn,live,ASER|set4|m3,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e88af8dee499a6209e739a,67697c4f-fdd2-446b-b765-f610bc2c355c,(மாதிறி -2)எழுத்து,(மாதிறி -2)எழுத்து,Char,Ekstep,ta,live,ASER|set1|m1,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e88b40dee499a6209e739c,f9ea2715-0d1b-465e-83f9-54c77341f388,(மாதிறி -3)எழுத்து,(மாதிறி -3)எழுத்து,Char,Ekstep,ta,live,ASER|set1|m1,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e88b6cdee499a6209e739e,ed47eb63-87c8-41f4-821d-1400fef37b78,(மாதிறி -4)எழுத்து,(மாதிறி -4)எழுத்து,Char,Ekstep,ta,live,ASER|set1|m1,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e88bf0dee499a6209e73a0,895518d8-64ec-406d-a3d9-44c4ba8d2e57,(மாதிறி -2)கதை,(மாதிறி -2)கதை,Sentence,Ekstep,ta,live,ASER|set5|m4,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e88c28dee499a6209e73a2,b83971a5-22a8-46ea-90ab-485182c7cd9d,(மாதிறி -3)கதை,(மாதிறி -3)கதை,Sentence,Ekstep,ta,live,ASER|set5|m4,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e88c43dee499a6209e73a4,68dfd9cb-a33d-4d15-a3ea-54755f8311c8,(மாதிறி -4)கதை,(மாதிறி -4)கதை,Sentence,Ekstep,ta,live,ASER|set5|m4,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e88d54dee499a6209e73a6,e9c7d535-3e98-4de1-b638-fae9413d7c09,(மாதிறி -2)பத்தி,(மாதிறி -2)பத்தி,Sentence,Ekstep,ta,live,ASER|set3|m0,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e88d78dee499a6209e73a8,575fbb16-5b6c-43d8-96ca-f2288251b45e,(மாதிறி -3)பத்தி,(மாதிறி -3)பத்தி,Sentence,Ekstep,ta,live,ASER|set3|m0,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e88d94dee499a6209e73aa,7c736010-6c8f-42b7-b61a-e6f801b3e163,(மாதிறி -4)பத்தி,(மாதிறி -4)பத்தி,Sentence,Ekstep,ta,live,ASER|set3|m0,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e88df9dee499a6209e73ac,85d58650-0771-4b28-b185-d074b5a5982d,(மாதிறி -2)பத்தி2,(மாதிறி -2)பத்தி2,Sentence,Ekstep,ta,live,ASER|set4|m3,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e88e32dee499a6209e73ae,461d9b9e-0db6-48ce-9088-d377d0cd33a6,(மாதிறி -3)பத்தி2,(மாதிறி -3)பத்தி2,Sentence,Ekstep,ta,live,ASER|set4|m3,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e88e4cdee499a6209e73b0,2b196c2a-5f8e-4507-ac60-98d9fe6ae12b,(மாதிறி -4)பத்தி2,(மாதிறி -4)பத்தி2,Sentence,Ekstep,ta,live,ASER|set4|m3,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e88eabdee499a6209e73b2,61bc9579-0f9b-47ae-b446-7cdd525ce413,(மாதிறி -2)லாந்த்தை,(மாதிறி -2)லாந்த்தை,Word,Ekstep,ta,live,ASER|set2|m2,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e88ecfdee499a6209e73b4,76ef507c-5d56-457c-aa3a-647cf5dba545,(மாதிறி -3)லாந்த்தை,(மாதிறி -3)லாந்த்தை,Word,Ekstep,ta,live,ASER|set2|m2,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e88eebdee499a6209e73b6,55767bfa-0e12-4d8f-999b-e84daf6c7587,(மாதிறி -4)லாந்த்தை,(மாதிறி -4)லாந்த்தை,Word,Ekstep,ta,live,ASER|set2|m2,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e939badee499a6209e7926,38c731ad-5c9f-4207-ae10-590259c5adc6,hi_words1,hi_words1,Word,Ekstep,hi,live,,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e93ab1dee499a6209e7928,79f1c002-8f12-4295-b3b2-fc18282f73af,hi_words2,hi_words2,Word,Ekstep,hi,live,,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e94c2fdee499a6209e79a0,468a65c5-5edc-473b-ad0a-beeea705244b,hi_words1,hi_words1,Word,Ekstep,hi,live,,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e9bb9adee499a6209e9061,b093705a-9a3d-4188-8012-2006fb52c1b2,चाँद से थोड़ी -सी गप्पें-4,चाँद से थोड़ी -सी गप्पें-4,Sentence,Ekstep,hi,live,,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e9bbc0dee499a6209e9063,0208a4be-7e8b-452b-ae18-19fb965514df,जो देखकर भी नहीं देखते-9,जो देखकर भी नहीं देखते-9,Sentence,Ekstep,hi,live,,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e9bbe1dee499a6209e9065,990bf47d-aea7-4f2d-ba1c-9f8521154b1a,झाँसी की रानी-8,झाँसी की रानी-8,Sentence,Ekstep,hi,live,,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e9bc02dee499a6209e9067,025778c4-27e6-4a26-8508-b530064c4f30,टिकट-अलबम-7,टिकट-अलबम-7,Sentence,Ekstep,hi,live,,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e9bc1fdee499a6209e9069,516b04ac-709b-46c3-aefe-796e4a28b5b3,नादान दोस्त-3,नादान दोस्त-3,Sentence,Ekstep,hi,live,,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e9bc3bdee499a6209e906b,db1dc2e7-6112-4e4a-aabf-96cc2c5affca,नौकर-13,नौकर-13,Sentence,Ekstep,hi,live,,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e9bc5fdee499a6209e906d,c8521157-7dd1-4aa3-8ae4-f0364312b100,बचपन-2,बचपन-2,Sentence,Ekstep,hi,live,,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e9bc75dee499a6209e906f,8296741d-a715-461d-89d0-d552b9ba5018,में सबसे छोटी होऊँ-11,में सबसे छोटी होऊँ-11,Sentence,Ekstep,hi,live,,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e9bc9ddee499a6209e9071,6760c70b-a9a3-455b-b395-897b47d32853,लोकगीत-12,लोकगीत-12,Sentence,Ekstep,hi,live,,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e9bcc6dee499a6209e9073,966cf21a-75eb-4e01-9a7e-db4bca7765d0,वन के मार्ग में-14,वन के मार्ग में-14,Sentence,Ekstep,hi,live,,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e9bcdfdee499a6209e9075,5f432d68-2b05-496c-b75a-e293e04956bb,वह चिड़िया जो-1,वह चिड़िया जो-1,Sentence,Ekstep,hi,live,,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e9bcf9dee499a6209e9077,07ebfb1d-ff64-46c1-8429-b021b2c05c5d,संसार पुस्तक है-10,संसार पुस्तक है-10,Sentence,Ekstep,hi,live,,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65e9bd13dee499a6209e907f,39ce7f50-2315-45a1-a2db-eb084acf3191,साथी हाथ बढ़ाना-5,साथी हाथ बढ़ाना-5,Sentence,Ekstep,hi,live,,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65eab4f3dee499a6209e9a81,48d3c8c0-ffc1-45a6-842a-d4f03f03182a,correctedwords,correctedwords,Word,Ekstep,kn,live,,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65eab51fdee499a6209e9a83,c8605be0-fa96-4023-a015-a8bee12b2413,Updated-L2(2-3 SYL),Updated-L2(2-3 SYL),Word,Ekstep,kn,live,,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65eab549dee499a6209e9a85,0dc1d1f9-7704-4d79-80ae-4f9d9706a1bb,Updated-L2(Sentences 2-3 Words),Updated-L2(Sentences 2-3 Words),Sentence,Ekstep,kn,live,,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65eab581dee499a6209e9a87,f45f1681-4940-4bc3-8a6e-a18eed5f5142,Updated-L3(3-4 SYl),Updated-L3(3-4 SYl),Word,Ekstep,kn,live,,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65eab5c8dee499a6209e9a89,92dc55f9-6e3d-452c-8b24-65bc8fb94506,Updated-L3(3-5 Words),Updated-L3(3-5 Words),Sentence,Ekstep,kn,live,,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65eab5e8dee499a6209e9a8b,86a107a5-bda9-42e7-9654-937cf87376f4,Updated-L4,Updated-L4,Word,Ekstep,kn,live,,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65eab617dee499a6209e9a92,bbe23fe1-3391-4667-a478-46d41acdac0e,Updated-L4(5-7Words),Updated-L4(5-7Words),Sentence,Ekstep,kn,live,,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
65eae5c3dee499a6209eaa18,b4db0ed0-0893-44df-8837-6cb8fbf1ab70,kn1-0308,kn1-0308,Word,Ekstep,kn,live,,,,,,,,,,,,2024-03-06T12:14:19.158Z,2024-03-06T12:14:19.158Z
